question_id,question,answer,image_id
quest6616,what is beneath the drawers,door,image1362
quest3359,what is the colour of the object on the left side of the stand,white,image420
quest184,what is hanging on the wall between the spice rack and the cabinet,kichen_towel,image133
quest7901,what is on the table,notecards,image311
quest4463,what is at the centre of the table,container,image748
quest9038,what is the towel colour,pink,image690
quest11504,what is behind the sofa,window,image1264
quest3564,what is on the table behind the chair,"monitor, mouse, paper",image474
quest10743,what objects are stuck on the wall,"television, photo",image1115
quest11576,what is found behind the sofa,vase,image1277
quest6514,what is on the left side of the piano,door,image1330
quest4568,what is suspended from the ceiling,chandelier,image783
quest11585,what is found below the piano,piano_bench,image1279
quest6604,what is on the right side of the lamp,decorative_plate,image1358
quest10097,what is to the right of the bed,lamp,image978
quest2657,how many drawers are there,5,image670
quest10339,what is available on top of the bed,pillow,image1032
quest4306,what is on the right side of the toilet,tissue_roll,image689
quest1962,what is the object close to the towel rod,towel,image739
quest4993,what is on the right side of the tap,book,image902
quest4892,what is on the right side of the tissue roll,bowl,image870
quest6139,what is on the left side of the table,television,image1225
quest5816,what is on the bed,"comforter, doll",image1126
quest5870,what is the colour of the bed,brown,image1142
quest9009,how many towels are there,1,image684
quest6396,how many ornamental plants are there,2,image1300
quest11815,what is to the opposite of the table,cabinet,image1321
quest6227,what is behind the table,door,image1249
quest9394,what is the colour of the cupboard border,black,image791
quest12434,what is on the floor,rug,image1443
quest8845,what is at the corner of the shelf,books,image639
quest1252,what are the objects on the table,"monitor, keyboard, computer, wire, paper, mouse",image29
quest3177,what is on the right side of the sofa,window,image372
quest5073,what is on the left side of the glass,tissue_box,image926
quest3360,how many doors are not fixed,1,image420
quest8194,what is on the table near the washing machine,clothes,image405
quest8365,how many chairs,2,image478
quest9667,what objects are found to the right corner of the mixer,"coffee_machine, coffee_pot",image862
quest9125,what is left of sink,towel,image716
quest7467,what is the colour of the bowl,pink,image180
quest11195,what is to the right side of the piano,table,image1209
quest3290,what is on the chair,toy,image401
quest11238,what are the things on the table,"paper, candelabra",image1217
quest7412,what is to the left of the television stand,stacked_chairs,image164
quest7539,what is placed above the table,bag,image211
quest10884,what is found in front of the bookshelf,toy_house,image1145
quest3191,what is the colour of the tables,black,image376
quest1574,what are the bottles kept on the spice rack,spice_bottle,image136
quest9675,what is the colour of the paper stuck to the steel chair,white,image864
quest1052,what is the object on the chair,soft_toy,image1001
quest4070,what is in front of the stand,carton,image615
quest11565,what objects are on the rack,"file_holder, books, photo, file",image1275
quest3219,what is on the right side of the coffee table,chair,image383
quest8424,what is to right of toilet,sink,image503
quest273,how many larg frames are on the wall,2,image249
quest2043,what is the object close to the counter,stove,image835
quest4764,what is on the right side of the tap,bottle_of_hand_wash_liquid,image834
quest11130,what is at the left side of the window,bookshelf,image1195
quest8143,how many computers are visible,3,image387
quest8700,what is placed on the shelf,vase,image589
quest1087,what is the object on the table in front of the wall,television,image1290
quest1474,what is the brown cardboard kept on the floor close to the shelves,box,image106
quest7283,what is on the top of stove burner,"coffee_pot, vessel",image129
quest8983,how many drawers are there on the right side of the door,2,image678
quest8363,what is near the photo frame,paper,image477
quest11337,what are the things on the table right to the sofa,"lamp, photo",image1234
quest2187,what are the objects on the shelf,books,image953
quest11034,what is at the right side of the bed,mirror,image1177
quest4323,how many tissue boxes are there,2,image694
quest9409,how many window splits are there,5,image794
quest9920,what is to the right corner of the night stand,glass,image926
quest5832,what is on the side of the bed,blinds,image1130
quest10117,how many televisions are there,2,image981
quest499,what color is the towels reflected in the mirror,blue,image170
quest8002,what is on the door in the shelf,door_lock,image338
quest11621,what is beyond the chair,cabinet,image1285
quest4710,what is on the right side of the refrigerator,picture,image821
quest8501,what is the colour of wall,white,image526
quest10144,what is next to the bed,door,image987
quest4486,what is on the right side of the fruits,bottle,image756
quest10795,what are the objects found on the floor,"clothes, bed",image1127
quest3479,what is on the right most side on the table,carton,image451
quest9512,how many handles are there,14,image818
quest3925,what is on the door,knob,image578
quest1749,what is the object on the floor left of the counter,dishwasher,image576
quest733,what is the object on the floor surrounded by sofas,table,image1429
quest2554,what is the large object on the white wall behind the white candles,mirror,image52
quest2464,what object is on the wall in front of the fire extinguisher,picture,image15
quest9240,what is the colour of the water bottle,white,image753
quest9227,what is colour of the clothes on wash basin,orange,image750
quest10881,how many drawers are there in the bookshelf,3,image1144
quest1602,how many laptops are there,1,image146
quest11032,how many photos are stuck on the wall,3,image1176
quest10241,what is hanging near the shoe rack,bag,image1010
quest3114,how many doors are there in the cupboard beneath the picture rack,2,image103
quest3304,what is on the right side of the table,washing_machine,image405
quest6251,what is behind the sofa,blinds,image1255
quest1345,what are the objects on the floor,"box, garbage_bin, shoe",image60
quest10964,what is to the right side of the cabinet,bed,image1163
quest7967,what is behind the shelf,table,image327
quest1691,what is the largest object,bed,image520
