question_id,question,answer,image_id
quest6021,how many pictures are there on the wall,3,image1189
quest6022,how many circular shaped pictures are there,2,image1190
quest6023,what is on the right side of the bed,lamp,image1190
quest6024,how many pillows are there,6,image1191
quest6025,how many pictures are there on the night stand,3,image1191
quest6026,what is on the bed,"pillow, comforter, remote_control",image1192
quest6027,what is on the night stad,"paper, book",image1192
quest6028,how many pairs of slippers are there,2,image1193
quest6029,what is on the tall table,television,image1193
quest6030,what is in front of the blinds,table,image1194
quest6031,what is on the chair,clothes,image1194
quest6032,what is behind the chair,table,image1194
quest6033,how many drawers are there,5,image1194
quest6034,what is on the bed apart from the pillows,tissue_roll,image1195
quest6035,how many drawers are there,4,image1195
quest6036,what is on the right side of the drawers,bookshelf,image1195
quest6037,what is on the right side of the bookshelf,blinds,image1195
quest6038,what is the colour of the sheets,pink,image1196
quest6039,what is above the bed,blinds,image1196
quest6040,how many beds are there,2,image1197
quest6041,what is the colour of the sheets,red,image1197
quest6042,what is above the table,television,image1198
quest6043,what is on the right side of the door,crib,image1198
quest6044,what is above the crib,blinds,image1198
quest6045,what is on the right side of the bed,night_stand,image1199
quest6046,what is on the night stand,"book, alarm_clock",image1199
quest6047,what is the colour of the blinds,white,image1199
quest6048,what is on the bed,book,image1200
quest6049,what is the pink object on the night stand,alarm_clock,image1200
quest6050,what is beneath the alarm clock,book,image1200
quest6051,what is in front of the stand,chair,image1201
quest6052,what is on the chair,bag,image1201
quest6053,what is on the wall,hanging_hooks,image1201
quest6054,what is the largest object,sofa,image1202
quest6055,what is on the sofa,pillow,image1202
quest6056,what is on the right side of the sofa,stool,image1202
quest6057,what is on the stool,guitar,image1202
quest6058,what is on the left side of the sofa,guitar_case,image1203
quest6059,what is above the guitar case,hat,image1203
quest6060,what is on the left side of the guitar case,garbage_bin,image1203
quest6061,what is above the helmet,hockey_stick,image1203
quest6062,how many sofas are there,2,image1204
quest6063,what is in front of the sofa,table,image1204
quest6064,what is on the table,"book, ashtray",image1204
quest6065,what is on the sofa,pillow,image1204
quest6066,what is on the left side of the sofa,lamp,image1204
quest6067,what is the blue colour object on the table,bowl,image1205
quest6068,what is on the left side of the blue bowl,decorative_plate,image1205
quest6069,what is on the left side of the decorative plate,paper,image1205
quest6070,what is the colour of the pillow on the gray sofa,"gray, red",image1205
quest6071,what is on the table,flower_pot,image1206
quest6072,what is behind the table,sofa,image1206
quest6073,what is behind the sofa,pool_table,image1206
quest6074,what is behind the pool table,window,image1206
quest6075,what is the colour of the flower in the flower pot,red,image1207
quest6076,what is beneath the flower pot,table,image1207
quest6077,what is behind the sofa,curtain,image1207
quest6078,what is in front of the table,television,image1208
quest6079,what is on the right side of the sofa,fireplace,image1208
quest6080,what is the colour of the sofa,gray,image1208
quest6081,what is on the right side of the picture,piano,image1209
quest6082,what is beneath the piano,piano_bench,image1209
quest6083,what is on the left side of the piano,bag,image1209
quest6084,what is on the right side of the piano,table,image1209
quest6085,what is on the left side of the sofa,chair,image1210
quest6086,what is on the left side of the chair,table,image1210
quest6087,how many pillows are there on the sofa,3,image1210
quest6088,what is on the right side of the black object on the table,flower,image1211
quest6089,what is on the left side of the black object,box,image1211
quest6090,how many black objects are there,3,image1212
quest6091,what is on the piano,book,image1212
quest6092,what is on the wall,television,image1213
quest6093,what is beneath the television,dvd_player,image1213
quest6094,what is beneath the dvd player,drawer,image1213
quest6095,how many drawers are there,3,image1213
quest6096,what is on the left side of the sofa,table,image1213
quest6097,how many stools are there,2,image1214
quest6098,what is on the right side of the stools,sofa,image1214
quest6099,what is on the left side of the sofa,table,image1214
quest6100,what is behind the stool,excercise_equipment,image1214
quest6101,what is on the chair,pillow,image1215
quest6102,how many chairs are there,2,image1215
quest6103,what is the colour of the chair behind the red chair,black,image1215
quest6104,how many drawer knobs are there,3,image1215
quest6105,what is in between the chairs,bookshelf,image1216
quest6106,how many shelves are there,3,image1216
quest6107,what is on the wall,picture,image1216
quest6108,how many chairs are there,2,image1216
quest6109,what is the colour of the sofa,white,image1217
quest6110,what is on the sofa,bag,image1217
quest6111,what is on the right side of the sofa,table,image1217
quest6112,what is ont he right side of the table,stand,image1217
quest6113,what is on the right side of the stand,bookshelf,image1217
quest6114,what is in front of the wall,excercise_equipment,image1218
quest6115,what is on the right side of the exercise machine,television,image1218
quest6116,what is beneath the television,speaker,image1218
quest6117,what is in between the speakers,table,image1218
quest6118,what is on the table,"dvd_player, remote_control",image1218
quest6119,what is the colour of pillows on the sofa,"white, green",image1219
quest6120,what is behind the sofa,mirror,image1219
quest6121,what is on the right side of the mirror,bookshelf,image1219
quest6122,how many chairs are visible,3,image1220
quest6123,what is beneath the mirror,toy,image1220
quest6124,how many drawers are there,4,image1221
quest6125,what is on the left side of the drawers,television,image1221
quest6126,what is on the left most side,blinds,image1221
quest6127,what is above the television,dvd_player,image1221
quest6128,how many pillows are there on the sofa,4,image1222
quest6129,what is behind the sofa,blinds,image1222
quest6130,how many blinds are there,3,image1222
quest6131,how many drawers are there,1,image1223
quest6132,what is beneath the drawer,door,image1223
quest6133,what is on the right side of the drawer,refridgerator,image1223
quest6134,what is behind the table,stool,image1224
quest6135,what is behind the stool,chair,image1224
quest6136,what is on the right side of the chair,fireplace,image1224
quest6137,what is on the right side of the fireplace,table,image1224
quest6138,what is on the right side of the table,sofa,image1224
quest6139,what is on the left side of the table,television,image1225
quest6140,what is on the right side of the television,table,image1225
quest6141,what is on the right side of the table,stool,image1225
quest6142,what is behind the table,fireplace,image1225
quest6143,what is the colour of the stool and chair,black,image1226
quest6144,what is behind the chair,"decorative_item, lamp",image1226
quest6145,what is above the lamp,picture,image1226
quest6146,what is on the right side of the lamp,door,image1226
quest6147,what is on the table,"book, remote_control",image1227
quest6148,what is on the left side of the table,sofa,image1227
quest6149,what is behind the green sofa,chair,image1227
quest6150,what is on the table,table_runner,image1228
quest6151,what is on the left side of the table,chair,image1228
quest6152,how many chairs are there,8,image1229
quest6153,what is on the table,paper,image1229
quest6154,what is on the left side of the chair,lamp,image1229
quest6155,what is the colour of the carpet,"white, red",image1230
quest6156,what is the biggest object,sofa,image1231
quest6157,what is in front of the sofa,table,image1231
quest6158,what is on the table,flower_pot,image1231
quest6159,what is on the right side of the sofa,lamp,image1231
quest6160,what is behind the lamp,blinds,image1231
quest6161,what is on the right side of the lamp,flower_pot,image1231
quest6162,what is behind the chair,lamp,image1232
quest6163,what is on the left side of the lamp,door,image1232
quest6164,what is in between the chairs,television,image1232
